Rank,Genre
13398,Action
13399,Misc
13400,Adventure
13401,Adventure
13402,Shooter
13403,Adventure
13404,Racing
13405,Simulation
13406,Adventure
13407,Shooter
13408,Shooter
13409,Role-Playing
13410,Role-Playing
13411,Role-Playing
13412,Misc
13413,Action
13414,Shooter
13415,Strategy
13416,Role-Playing
13417,Fighting
13418,Fighting
13419,Action
13420,Misc
13421,Misc
13422,Misc
13423,Puzzle
13424,Sports
13425,Shooter
13426,Action
13427,Misc
13428,Action
13429,Adventure
13430,Strategy
13431,Misc
13432,Action
13433,Platform
13434,Sports
13435,Misc
13436,Racing
13437,Platform
13438,Shooter
13439,Platform
13440,Misc
13441,Adventure
13442,Strategy
13443,Action
13444,Adventure
13445,Sports
13446,Puzzle
13447,Adventure
13448,Shooter
13449,Adventure
13450,Role-Playing
13451,Shooter
13452,Shooter
13453,Racing
13454,Misc
13455,Puzzle
13456,Puzzle
13457,Simulation
13458,Simulation
13459,Action
13460,Simulation
13461,Role-Playing
13462,Fighting
13463,Fighting
13464,Sports
13465,Misc
13466,Role-Playing
13467,Adventure
13468,Misc
13469,Platform
13470,Sports
13471,Misc
13472,Adventure
13473,Fighting
13474,Misc
13475,Role-Playing
13476,Misc
13477,Action
13478,Platform
13479,Strategy
13480,Action
13481,Sports
13482,Misc
13483,Action
13484,Shooter
13485,Action
13486,Role-Playing
13487,Racing
13488,Shooter
13489,Misc
13490,Action
13491,Strategy
13492,Action
13493,Misc
13494,Sports
13495,Role-Playing
13496,Strategy
13497,Action
13498,Simulation
13499,Strategy
13500,Misc
13501,Shooter
13502,Sports
13503,Shooter
13504,Misc
13505,Action
13506,Simulation
13507,Sports
13508,Racing
13509,Puzzle
13510,Racing
13511,Role-Playing
13512,Misc
13513,Misc
13514,Misc
13515,Action
13516,Fighting
13517,Action
13518,Sports
13519,Misc
13520,Action
13521,Adventure
13522,Action
13523,Action
13524,Adventure
13525,Misc
13526,Puzzle
13527,Platform
13528,Racing
13529,Shooter
13530,Action
13531,Sports
13532,Platform
13533,Action
13534,Misc
13535,Racing
13536,Shooter
13537,Simulation
13538,Platform
13539,Racing
13540,Adventure
13541,Action
13542,Action
13543,Strategy
13544,Adventure
13545,Adventure
13546,Shooter
13547,Platform
13548,Sports
13549,Role-Playing
13550,Puzzle
13551,Shooter
13552,Shooter
13553,Action
13554,Misc
13555,Fighting
13556,Action
13557,Fighting
13558,Role-Playing
13559,Action
13560,Adventure
13561,Adventure
13562,Adventure
13563,Misc
13564,Adventure
13565,Racing
13566,Action
13567,Platform
13568,Sports
13569,Adventure
13570,Simulation
13571,Role-Playing
13572,Action
13573,Sports
13574,Misc
13575,Adventure
13576,Platform
13577,Action
13578,Adventure
13579,Sports
13580,Racing
13581,Fighting
13582,Fighting
13583,Adventure
13584,Sports
13585,Action
13586,Misc
13587,Platform
13588,Sports
13589,Sports
13590,Simulation
13591,Action
13592,Action
13593,Action
13594,Shooter
13595,Action
13596,Adventure
13597,Action
13598,Misc
13599,Adventure
13600,Action
13601,Puzzle
13602,Action
13603,Racing
13604,Action
13605,Simulation
13606,Action
13607,Action
13608,Shooter
13609,Fighting
13610,Platform
13611,Shooter
13612,Simulation
13613,Sports
13614,Simulation
13615,Sports
13616,Misc
13617,Puzzle
13618,Simulation
13619,Misc
13620,Fighting
13621,Puzzle
13622,Action
13623,Sports
13624,Simulation
13625,Strategy
13626,Adventure
13627,Shooter
13628,Sports
13629,Action
13630,Misc
13631,Role-Playing
13632,Strategy
13633,Adventure
13634,Action
13635,Strategy
13636,Platform
13637,Misc
13638,Role-Playing
13639,Sports
13640,Action
13641,Adventure
13642,Misc
13643,Simulation
13644,Puzzle
13645,Adventure
13646,Shooter
13647,Action
13648,Fighting
13649,Action
13650,Misc
13651,Fighting
13652,Action
13653,Fighting
13654,Action
13655,Action
13656,Simulation
13657,Role-Playing
13658,Racing
13659,Action
13660,Strategy
13661,Role-Playing
13662,Misc
13663,Action
13664,Sports
13665,Puzzle
13666,Strategy
13667,Racing
13668,Adventure
13669,Misc
13670,Racing
13671,Puzzle
13672,Sports
13673,Sports
13674,Adventure
13675,Role-Playing
13676,Racing
13677,Puzzle
13678,Fighting
13679,Strategy
13680,Action
13681,Simulation
13682,Adventure
13683,Adventure
13684,Misc
13685,Misc
13686,Sports
13687,Adventure
13688,Shooter
13689,Simulation
13690,Racing
13691,Simulation
13692,Adventure
13693,Role-Playing
13694,Strategy
13695,Fighting
13696,Shooter
13697,Sports
13698,Sports
13699,Action
13700,Adventure
13701,Misc
13702,Puzzle
13703,Fighting
13704,Strategy
13705,Strategy
13706,Shooter
13707,Role-Playing
13708,Puzzle
13709,Sports
13710,Sports
13711,Strategy
13712,Sports
13713,Sports
13714,Action
13715,Shooter
13716,Racing
13717,Adventure
13718,Sports
13719,Action
13720,Action
13721,Shooter
13722,Sports
13723,Adventure
13724,Role-Playing
13725,Strategy
13726,Racing
13727,Action
13728,Sports
13729,Role-Playing
13730,Racing
13731,Shooter
13732,Action
13733,Sports
13734,Action
13735,Sports
13736,Action
13737,Racing
13738,Sports
13739,Misc
13740,Strategy
13741,Racing
13742,Strategy
13743,Racing
13744,Platform
13745,Platform
13746,Fighting
13747,Action
13748,Action
13749,Platform
13750,Role-Playing
13751,Puzzle
13752,Strategy
13753,Action
13754,Sports
13755,Action
13756,Sports
13757,Shooter
13758,Misc
13759,Racing
13760,Role-Playing
13761,Action
13762,Sports
13763,Adventure
13764,Puzzle
13765,Fighting
13766,Adventure
13767,Shooter
13768,Racing
13769,Misc
13770,Adventure
13771,Role-Playing
13772,Action
13773,Adventure
13774,Strategy
13775,Sports
13776,Simulation
13777,Role-Playing
13778,Action
13779,Misc
13780,Adventure
13781,Strategy
13782,Sports
13783,Fighting
13784,Misc
13785,Platform
13786,Role-Playing
13787,Strategy
13788,Fighting
13789,Fighting
13790,Misc
13791,Role-Playing
13792,Adventure
13793,Adventure
13794,Adventure
13795,Sports
13796,Strategy
13797,Action
13798,Puzzle
13799,Action
13800,Shooter
13801,Strategy
13802,Puzzle
13803,Misc
13804,Simulation
13805,Misc
13806,Adventure
13807,Adventure
13808,Action
13809,Fighting
13810,Action
13811,Fighting
13812,Sports
13813,Shooter
13814,Role-Playing
13815,Adventure
13816,Adventure
13817,Fighting
13818,Action
13819,Adventure
13820,Puzzle
13821,Racing
13822,Adventure
13823,Racing
13824,Action
13825,Sports
13826,Strategy
13827,Action
13828,Fighting
13829,Action
13830,Sports
13831,Shooter
13832,Action
13833,Role-Playing
13834,Action
13835,Simulation
13836,Racing
13837,Adventure
13838,Simulation
13839,Misc
13840,Action
13841,Simulation
13842,Misc
13843,Adventure
13844,Fighting
13845,Misc
13846,Misc
13847,Adventure
13848,Sports
13849,Sports
13850,Strategy
13851,Action
13852,Sports
13853,Sports
13854,Strategy
13855,Role-Playing
13856,Role-Playing
13857,Adventure
13858,Simulation
13859,Puzzle
13860,Adventure
13861,Strategy
13862,Action
13863,Puzzle
13864,Simulation
13865,Role-Playing
13866,Role-Playing
13867,Racing
13868,Puzzle
13869,Puzzle
13870,Misc
13871,Strategy
13872,Racing
13873,Action
13874,Misc
13875,Action
13876,Action
13877,Fighting
13878,Misc
13879,Sports
13880,Action
13881,Action
13882,Racing
13883,Sports
13884,Adventure
13885,Racing
13886,Shooter
13887,Misc
13888,Action
13889,Action
13890,Racing
13891,Misc
13892,Misc
13893,Misc
13894,Racing
13895,Racing
13896,Puzzle
13897,Strategy
13898,Platform
13899,Adventure
13900,Action
13901,Adventure
13902,Shooter
13903,Action
13904,Sports
13905,Puzzle
13906,Action
13907,Action
13908,Strategy
13909,Shooter
13910,Misc
13911,Sports
13912,Action
13913,Adventure
13914,Simulation
13915,Action
13916,Fighting
13917,Misc
13918,Strategy
13919,Action
13920,Action
13921,Misc
13922,Action
13923,Action
13924,Action
13925,Sports
13926,Adventure
13927,Misc
13928,Shooter
13929,Strategy
13930,Adventure
13931,Sports
13932,Simulation
13933,Adventure
13934,Adventure
13935,Simulation
13936,Sports
13937,Shooter
13938,Misc
13939,Sports
13940,Adventure
13941,Racing
13942,Adventure
13943,Sports
13944,Shooter
13945,Misc
13946,Action
13947,Role-Playing
13948,Strategy
13949,Role-Playing
13950,Racing
13951,Racing
13952,Shooter
13953,Adventure
13954,Role-Playing
13955,Action
13956,Action
13957,Role-Playing
13958,Sports
13959,Simulation
13960,Adventure
13961,Action
13962,Shooter
13963,Adventure
13964,Shooter
13965,Misc
13966,Puzzle
13967,Action
13968,Role-Playing
13969,Racing
13970,Shooter
13971,Platform
13972,Sports
13973,Fighting
13974,Strategy
13975,Role-Playing
13976,Action
13977,Puzzle
13978,Adventure
13979,Role-Playing
13980,Adventure
13981,Action
13982,Platform
13983,Misc
13984,Misc
13985,Strategy
13986,Platform
13987,Action
13988,Adventure
13989,Strategy
13990,Role-Playing
13991,Fighting
13992,Adventure
13993,Adventure
13994,Role-Playing
13995,Sports
13996,Shooter
13997,Misc
13998,Puzzle
13999,Racing
14000,Shooter
14001,Misc
14002,Racing
14003,Strategy
14004,Fighting
14005,Action
14006,Puzzle
14007,Adventure
14008,Action
14009,Puzzle
14010,Action
14011,Role-Playing
14012,Shooter
14013,Puzzle
14014,Misc
14015,Adventure
14016,Strategy
14017,Adventure
14018,Puzzle
14019,Adventure
14020,Strategy
14021,Sports
14022,Sports
14023,Shooter
14024,Sports
14025,Shooter
14026,Role-Playing
14027,Adventure
14028,Misc
14029,Action
14030,Strategy
14031,Misc
14032,Simulation
14033,Sports
14034,Shooter
14035,Sports
14036,Sports
14037,Adventure
14038,Strategy
14039,Strategy
14040,Misc
14041,Action
14042,Shooter
14043,Misc
14044,Misc
14045,Action
14046,Action
14047,Role-Playing
14048,Fighting
14049,Sports
14050,Role-Playing
14051,Role-Playing
14052,Misc
14053,Role-Playing
14054,Action
14055,Strategy
14056,Simulation
14057,Role-Playing
14058,Strategy
14059,Role-Playing
14060,Misc
14061,Action
14062,Simulation
14063,Action
14064,Role-Playing
14065,Strategy
14066,Adventure
14067,Puzzle
14068,Platform
14069,Misc
14070,Puzzle
14071,Misc
14072,Role-Playing
14073,Role-Playing
14074,Role-Playing
14075,Action
14076,Action
14077,Racing
14078,Strategy
14079,Strategy
14080,Racing
14081,Role-Playing
14082,Sports
14083,Puzzle
14084,Action
14085,Action
14086,Action
14087,Adventure
14088,Shooter
14089,Action
14090,Misc
14091,Shooter
14092,Shooter
14093,Adventure
14094,Adventure
14095,Platform
14096,Adventure
14097,Role-Playing
14098,Action
14099,Role-Playing
14100,Sports
14101,Strategy
14102,Simulation
14103,Sports
14104,Racing
14105,Action
14106,Action
14107,Action
14108,Action
14109,Shooter
14110,Misc
14111,Misc
14112,Strategy
14113,Misc
14114,Action
14115,Racing
14116,Adventure
14117,Misc
14118,Sports
14119,Role-Playing
14120,Puzzle
14121,Action
14122,Shooter
14123,Action
14124,Action
14125,Simulation
14126,Simulation
14127,Sports
14128,Action
14129,Adventure
14130,Action
14131,Fighting
14132,Puzzle
14133,Racing
14134,Adventure
14135,Racing
14136,Misc
14137,Racing
14138,Action
14139,Shooter
14140,Shooter
14141,Misc
14142,Misc
14143,Role-Playing
14144,Sports
14145,Misc
14146,Sports
14147,Role-Playing
14148,Shooter
14149,Racing
14150,Sports
14151,Sports
14152,Platform
14153,Action
14154,Strategy
14155,Adventure
14156,Action
14157,Action
14158,Action
14159,Adventure
14160,Adventure
14161,Strategy
14162,Platform
14163,Adventure
14164,Strategy
14165,Misc
14166,Racing
14167,Puzzle
14168,Racing
14169,Simulation
14170,Action
14171,Racing
14172,Shooter
14173,Role-Playing
14174,Strategy
14175,Role-Playing
14176,Misc
14177,Action
14178,Shooter
14179,Role-Playing
14180,Misc
14181,Shooter
14182,Sports
14183,Puzzle
14184,Sports
14185,Racing
14186,Misc
14187,Puzzle
14188,Action
14189,Action
14190,Role-Playing
14191,Simulation
14192,Action
14193,Strategy
14194,Misc
14195,Sports
14196,Strategy
14197,Sports
14198,Adventure
14199,Adventure
14201,Role-Playing
14202,Fighting
14203,Platform
14204,Sports
14205,Adventure
14206,Role-Playing
14207,Shooter
14208,Racing
14209,Racing
14210,Action
14211,Sports
14212,Role-Playing
14213,Action
14214,Racing
14215,Action
14216,Adventure
14217,Action
14218,Action
14219,Sports
14220,Misc
14221,Role-Playing
14222,Shooter
14223,Simulation
14224,Action
14225,Adventure
14226,Shooter
14227,Platform
14228,Platform
14229,Adventure
14230,Fighting
14231,Sports
14232,Role-Playing
14233,Role-Playing
14234,Adventure
14235,Adventure
14236,Racing
14237,Adventure
14238,Simulation
14239,Adventure
14240,Sports
14241,Action
14242,Simulation
14243,Misc
14244,Adventure
14245,Racing
14246,Racing
14247,Action
14248,Shooter
14249,Fighting
14250,Action
14251,Action
14252,Action
14253,Action
14254,Sports
14255,Puzzle
14256,Adventure
14257,Misc
14258,Racing
14259,Platform
14260,Platform
14261,Simulation
14262,Role-Playing
14263,Strategy
14264,Racing
14265,Racing
14266,Racing
14267,Strategy
14268,Strategy
14269,Adventure
14270,Puzzle
14271,Misc
14272,Sports
14273,Sports
14274,Puzzle
14275,Misc
14276,Role-Playing
14277,Action
14278,Role-Playing
14279,Action
14280,Simulation
14281,Sports
14282,Simulation
14283,Simulation
14284,Misc
14285,Adventure
14286,Adventure
14287,Puzzle
14288,Action
14289,Strategy
14290,Strategy
14291,Action
14292,Adventure
14293,Simulation
14294,Role-Playing
14295,Action
14296,Role-Playing
14297,Fighting
14298,Misc
14299,Misc
14300,Adventure
14301,Sports
14302,Strategy
14303,Simulation
14304,Action
14305,Simulation
14306,Misc
14307,Adventure
14308,Platform
14309,Platform
14310,Platform
14311,Adventure
14312,Adventure
14313,Misc
14314,Action
14315,Simulation
14316,Fighting
14317,Simulation
14318,Misc
14319,Action
14320,Misc
14321,Misc
14322,Action
14323,Role-Playing
14324,Racing
14325,Misc
14326,Platform
14327,Adventure
14328,Adventure
14329,Adventure
14330,Role-Playing
14331,Misc
14332,Misc
14333,Adventure
14334,Misc
14335,Sports
14336,Adventure
14337,Role-Playing
14338,Simulation
14339,Role-Playing
14340,Adventure
14341,Sports
14342,Simulation
14343,Role-Playing
14344,Misc
14345,Racing
14346,Simulation
14347,Role-Playing
14348,Misc
14349,Adventure
14350,Sports
14351,Role-Playing
14352,Misc
14353,Action
14354,Action
14355,Adventure
14356,Misc
14357,Platform
14358,Action
14359,Misc
14360,Adventure
14361,Action
14362,Action
14363,Action
14364,Role-Playing
14365,Role-Playing
14366,Shooter
14367,Racing
14368,Fighting
14369,Simulation
14370,Adventure
14371,Strategy
14372,Fighting
14373,Racing
14374,Platform
14375,Platform
14376,Adventure
14377,Fighting
14378,Sports
14379,Role-Playing
14380,Action
14381,Adventure
14382,Role-Playing
14383,Puzzle
14384,Strategy
14385,Action
14386,Strategy
14387,Misc
14388,Adventure
14389,Misc
14390,Adventure
14391,Platform
14392,Adventure
14393,Role-Playing
14394,Action
14395,Adventure
14396,Platform
14397,Platform
14398,Action
14399,Shooter
14400,Role-Playing
14401,Puzzle
14402,Role-Playing
14403,Action
14404,Adventure
14405,Adventure
14406,Fighting
14407,Simulation
14408,Adventure
14409,Simulation
14410,Sports
14411,Strategy
14412,Fighting
14413,Racing
14414,Sports
14415,Adventure
14416,Action
14417,Sports
14418,Strategy
14419,Misc
14420,Action
14421,Role-Playing
14422,Role-Playing
14423,Puzzle
14424,Strategy
14425,Action
14426,Action
14427,Action
14428,Adventure
14429,Sports
14430,Action
14431,Adventure
14432,Fighting
14433,Sports
14434,Racing
14435,Adventure
14436,Action
14437,Adventure
14438,Role-Playing
14439,Role-Playing
14440,Action
14441,Action
14442,Action
14443,Role-Playing
14444,Action
14445,Action
14446,Adventure
14447,Misc
14448,Adventure
14449,Simulation
14450,Shooter
14451,Sports
14452,Action
14453,Misc
14454,Puzzle
14455,Racing
14456,Misc
14457,Misc
14458,Adventure
14459,Adventure
14460,Simulation
14461,Action
14462,Racing
14463,Puzzle
14464,Adventure
14465,Action
14466,Role-Playing
14467,Fighting
14468,Strategy
14469,Role-Playing
14470,Role-Playing
14471,Sports
14472,Role-Playing
14473,Adventure
14474,Simulation
14475,Misc
14476,Shooter
14477,Adventure
14478,Shooter
14479,Platform
14480,Platform
14481,Sports
14482,Action
14483,Action
14484,Action
14485,Action
14486,Shooter
14487,Puzzle
14488,Racing
14489,Misc
14490,Misc
14491,Role-Playing
14492,Adventure
14493,Racing
14494,Fighting
14495,Platform
14496,Action
14497,Sports
14498,Adventure
14499,Role-Playing
14500,Platform
14501,Fighting
14502,Action
14503,Racing
14504,Misc
14505,Misc
14506,Puzzle
14507,Action
14508,Misc
14509,Adventure
14510,Simulation
14511,Misc
14512,Adventure
14513,Misc
14514,Adventure
14515,Strategy
14516,Adventure
14517,Strategy
14518,Strategy
14519,Shooter
14520,Strategy
14521,Shooter
14522,Simulation
14523,Strategy
14524,Action
14525,Fighting
14526,Fighting
14527,Adventure
14528,Adventure
14529,Platform
14530,Simulation
14531,Shooter
14532,Action
14533,Racing
14534,Adventure
14535,Action
14536,Puzzle
14537,Role-Playing
14538,Strategy
14539,Sports
14540,Strategy
14541,Simulation
14542,Strategy
14543,Strategy
14544,Action
14545,Platform
14546,Role-Playing
14547,Sports
14548,Action
14549,Misc
14550,Action
14551,Role-Playing
14552,Action
14553,Racing
14554,Sports
14555,Platform
14556,Strategy
14557,Action
14558,Sports
14559,Role-Playing
14560,Simulation
14561,Racing
14562,Role-Playing
14563,Action
14564,Misc
14565,Strategy
14566,Adventure
14567,Sports
14568,Adventure
14569,Misc
14570,Action
14571,Adventure
14572,Simulation
14573,Action
14574,Misc
14575,Adventure
14576,Sports
14577,Adventure
14578,Action
14579,Puzzle
14580,Action
14581,Action
14582,Action
14583,Misc
14584,Action
14585,Misc
14586,Misc
14587,Misc
14588,Shooter
14589,Shooter
14590,Action
14591,Misc
14592,Adventure
14593,Platform
14594,Sports
14595,Action
14596,Strategy
14597,Role-Playing
14598,Racing
14599,Simulation
14600,Adventure
14601,Racing
14602,Shooter
14603,Action
14604,Adventure
14605,Simulation
14606,Strategy
14607,Sports
14608,Misc
14609,Adventure
14610,Action
14611,Role-Playing
14612,Action
14613,Role-Playing
14614,Racing
14615,Adventure
14616,Action
14617,Action
14618,Adventure
14619,Role-Playing
14620,Misc
14621,Action
14622,Misc
14623,Sports
14624,Racing
14625,Misc
14626,Role-Playing
14627,Shooter
14628,Strategy
14629,Sports
14630,Action
14631,Racing
14632,Strategy
14633,Strategy
14634,Adventure
14635,Misc
14636,Fighting
14637,Puzzle
14638,Strategy
14639,Role-Playing
14640,Adventure
14641,Adventure
14642,Misc
14643,Adventure
14644,Racing
14645,Puzzle
14646,Platform
14647,Action
14648,Action
14649,Adventure
14650,Adventure
14651,Adventure
14652,Fighting
14653,Puzzle
14654,Adventure
14655,Sports
14656,Role-Playing
14657,Misc
14658,Shooter
14659,Adventure
14660,Misc
14661,Adventure
14662,Action
14663,Action
14664,Action
14665,Action
14666,Action
14667,Fighting
14668,Action
14669,Racing
14670,Fighting
14671,Sports
14672,Puzzle
14673,Strategy
14674,Adventure
14675,Adventure
14676,Adventure
14677,Adventure
14678,Role-Playing
14679,Fighting
14680,Strategy
14681,Action
14682,Misc
14683,Action
14684,Action
14685,Role-Playing
14686,Platform
14687,Adventure
14688,Action
14689,Simulation
14690,Action
14691,Strategy
14692,Adventure
14693,Misc
14694,Fighting
14695,Action
14696,Action
14697,Role-Playing
14698,Action
14699,Action
14700,Puzzle
14701,Simulation
14702,Action
14703,Simulation
14704,Role-Playing
14705,Action
14706,Racing
14707,Action
14708,Sports
14709,Adventure
14710,Adventure
14711,Role-Playing
14712,Simulation
14713,Misc
14714,Shooter
14715,Racing
14716,Misc
14717,Simulation
14718,Misc
14719,Sports
14720,Action
14721,Action
14722,Adventure
14723,Strategy
14724,Strategy
14725,Shooter
14726,Racing
14727,Sports
14728,Racing
14729,Puzzle
14730,Misc
14731,Simulation
14732,Role-Playing
14733,Shooter
14734,Sports
14735,Simulation
14736,Adventure
14737,Adventure
14738,Action
14739,Role-Playing
14740,Platform
14741,Sports
14742,Role-Playing
14743,Role-Playing
14744,Shooter
14745,Action
14746,Strategy
14747,Fighting
14748,Misc
14749,Action
14750,Action
14751,Action
14752,Simulation
14753,Shooter
14754,Fighting
14755,Action
14756,Platform
14757,Adventure
14758,Racing
14759,Sports
14760,Action
14761,Fighting
14762,Racing
14763,Sports
14764,Racing
14765,Puzzle
14766,Adventure
14767,Shooter
14768,Adventure
14769,Fighting
14770,Simulation
14771,Action
14772,Adventure
14773,Action
14774,Adventure
14775,Action
14776,Action
14777,Strategy
14778,Action
14779,Misc
14780,Role-Playing
14781,Racing
14782,Platform
14783,Role-Playing
14784,Role-Playing
14785,Action
14786,Shooter
14787,Action
14788,Simulation
14789,Action
14790,Platform
14791,Shooter
14792,Sports
14793,Simulation
14794,Racing
14795,Adventure
14796,Adventure
14797,Action
14798,Simulation
14799,Role-Playing
14800,Adventure
14801,Sports
14802,Strategy
14803,Shooter
14804,Sports
14805,Shooter
14806,Adventure
14807,Shooter
14808,Adventure
14809,Puzzle
14810,Sports
14811,Platform
14812,Shooter
14813,Simulation
14814,Action
14815,Platform
14816,Adventure
14817,Sports
14818,Racing
14819,Strategy
14820,Simulation
14821,Action
14822,Misc
14823,Adventure
14824,Strategy
14825,Sports
14826,Adventure
14827,Misc
14828,Strategy
14829,Sports
14830,Action
14831,Misc
14832,Sports
14833,Misc
14834,Racing
14835,Action
14836,Simulation
14837,Action
14838,Racing
14839,Role-Playing
14840,Misc
14841,Shooter
14842,Role-Playing
14843,Simulation
14844,Shooter
14845,Adventure
14846,Simulation
14847,Adventure
14848,Puzzle
14849,Adventure
14850,Action
14851,Misc
14852,Role-Playing
14853,Adventure
14854,Simulation
14855,Puzzle
14856,Action
14857,Action
14858,Fighting
14859,Adventure
14860,Action
14861,Adventure
14862,Role-Playing
14863,Platform
14864,Action
14865,Sports
14866,Platform
14867,Role-Playing
14868,Action
14869,Simulation
14870,Adventure
14871,Sports
14872,Strategy
14873,Role-Playing
14874,Misc
14875,Shooter
14876,Adventure
14877,Sports
14878,Action
14879,Simulation
14880,Adventure
14881,Shooter
14882,Simulation
14883,Racing
14884,Adventure
14885,Misc
14886,Strategy
14887,Action
14888,Sports
14889,Simulation
14890,Action
14891,Adventure
14892,Misc
14893,Misc
14894,Sports
14895,Role-Playing
14896,Shooter
14897,Adventure
14898,Action
14899,Adventure
14900,Misc
14901,Action
14902,Puzzle
14903,Simulation
14904,Platform
14905,Fighting
14906,Action
14907,Adventure
14908,Adventure
14909,Adventure
14910,Adventure
14911,Sports
14912,Role-Playing
14913,Simulation
14914,Adventure
14915,Sports
14916,Action
14917,Strategy
14918,Misc
14919,Adventure
14920,Puzzle
14921,Puzzle
14922,Strategy
14923,Racing
14924,Adventure
14925,Adventure
14926,Racing
14927,Adventure
14928,Racing
14929,Adventure
14930,Misc
14931,Shooter
14932,Misc
14933,Strategy
14934,Strategy
14935,Fighting
14936,Strategy
14937,Adventure
14938,Action
14939,Shooter
14940,Action
14941,Fighting
14942,Shooter
14943,Strategy
14944,Simulation
14945,Adventure
14946,Simulation
14947,Simulation
14948,Role-Playing
14949,Sports
14950,Racing
14951,Action
14952,Action
14953,Sports
14954,Misc
14955,Action
14956,Shooter
14957,Simulation
14958,Action
14959,Role-Playing
14960,Sports
14961,Adventure
14962,Racing
14963,Action
14964,Fighting
14965,Simulation
14966,Action
14967,Action
14968,Shooter
14969,Simulation
14970,Action
14971,Simulation
14972,Simulation
14973,Action
14974,Role-Playing
14975,Action
14976,Strategy
14977,Action
14978,Platform
14979,Action
14980,Adventure
14981,Fighting
14982,Role-Playing
14983,Adventure
14984,Role-Playing
14985,Sports
14986,Sports
14987,Misc
14988,Action
14989,Puzzle
14990,Action
14991,Sports
14992,Shooter
14993,Racing
14994,Racing
14995,Strategy
14996,Strategy
14997,Strategy
14998,Racing
14999,Puzzle
15000,Shooter
15001,Misc
15002,Shooter
15003,Racing
15004,Action
15005,Adventure
15006,Adventure
15007,Shooter
15008,Adventure
15009,Action
15010,Simulation
15011,Platform
15012,Shooter
15013,Shooter
15014,Platform
15015,Racing
15016,Role-Playing
15017,Simulation
15018,Sports
15019,Misc
15020,Puzzle
15021,Simulation
15022,Adventure
15023,Role-Playing
15024,Action
15025,Adventure
15026,Shooter
15027,Adventure
15028,Strategy
15029,Strategy
15030,Fighting
15031,Sports
15032,Adventure
15033,Adventure
15034,Simulation
15035,Action
15036,Adventure
15037,Sports
15038,Puzzle
15039,Role-Playing
15040,Sports
15041,Adventure
15042,Shooter
15043,Action
15044,Adventure
15045,Adventure
15046,Adventure
15047,Fighting
15048,Role-Playing
15049,Action
15050,Strategy
15051,Racing
15052,Action
15053,Puzzle
15054,Action
15055,Racing
15056,Misc
15057,Action
15058,Action
15059,Platform
15060,Shooter
15061,Adventure
15062,Adventure
15063,Role-Playing
15064,Strategy
15065,Racing
15066,Platform
15067,Adventure
15068,Racing
15069,Role-Playing
15070,Adventure
15071,Misc
15072,Puzzle
15073,Action
15074,Action
15075,Puzzle
15076,Simulation
15077,Sports
15078,Role-Playing
15079,Racing
15080,Puzzle
15081,Adventure
15082,Puzzle
15083,Shooter
15084,Misc
15085,Action
15086,Sports
15087,Action
15088,Fighting
15089,Action
15090,Strategy
15091,Shooter
15092,Shooter
15093,Puzzle
15094,Role-Playing
15095,Adventure
15096,Sports
15097,Racing
15098,Racing
15099,Role-Playing
15100,Role-Playing
15101,Action
15102,Misc
15103,Misc
15104,Puzzle
15105,Adventure
15106,Fighting
15107,Action
15108,Shooter
15109,Adventure
15110,Racing
15111,Adventure
15112,Adventure
15113,Adventure
15114,Adventure
15115,Action
15116,Misc
15117,Adventure
15118,Role-Playing
15119,Role-Playing
15120,Fighting
15121,Sports
15122,Misc
15123,Action
15124,Racing
15125,Action
15126,Adventure
15127,Action
15128,Role-Playing
15129,Sports
15130,Action
15131,Misc
15132,Adventure
15133,Adventure
15134,Shooter
15135,Action
15136,Sports
15137,Strategy
15138,Racing
15139,Fighting
15140,Racing
15141,Shooter
15142,Shooter
15143,Misc
15144,Action
15145,Adventure
15146,Simulation
15147,Strategy
15148,Role-Playing
15149,Puzzle
15150,Strategy
15151,Misc
15152,Sports
15153,Sports
15154,Sports
15155,Racing
15156,Sports
15157,Action
15158,Shooter
15159,Shooter
15160,Action
15161,Sports
15162,Role-Playing
15163,Fighting
15164,Puzzle
15165,Adventure
15166,Simulation
15167,Sports
15168,Misc
15169,Action
15170,Simulation
15171,Puzzle
15172,Role-Playing
15173,Adventure
15174,Action
15175,Strategy
15176,Adventure
15177,Role-Playing
15178,Adventure
15179,Shooter
15180,Adventure
15181,Puzzle
15182,Adventure
15183,Action
15184,Misc
15185,Shooter
15186,Strategy
15187,Action
15188,Shooter
15189,Misc
15190,Misc
15191,Strategy
15192,Adventure
15193,Racing
15194,Shooter
15195,Misc
15196,Simulation
15197,Simulation
15198,Adventure
15199,Action
15200,Shooter
15201,Action
15202,Adventure
15203,Adventure
15204,Misc
15205,Adventure
15206,Racing
15207,Sports
15208,Sports
15209,Strategy
15210,Sports
15211,Platform
15212,Adventure
15213,Sports
15214,Adventure
15215,Action
15216,Adventure
15217,Adventure
15218,Strategy
15219,Action
15220,Adventure
15221,Fighting
15222,Role-Playing
15223,Puzzle
15224,Sports
15225,Adventure
15226,Adventure
15227,Adventure
15228,Adventure
15229,Sports
15230,Role-Playing
15231,Racing
15232,Role-Playing
15233,Action
15234,Simulation
15235,Strategy
15236,Misc
15237,Role-Playing
15238,Action
15239,Puzzle
15240,Puzzle
15241,Action
15242,Simulation
15243,Adventure
15244,Misc
15245,Racing
15246,Adventure
15247,Shooter
15248,Puzzle
